plate_unique,plate_id,plate_well,rfu
plate_11,RFP_3_plate_1,H8,171.987
plate_11,RFP_3_plate_1,H9,60.505
plate_11,RFP_3_plate_1,H10,2.304
plate_11,RFP_3_plate_1,H11,1.7
plate_11,RFP_3_plate_1,H12,1.741
plate_12,RFP_1_plate_1_shaking,A1,25.498
plate_12,RFP_1_plate_1_shaking,A2,9.594
plate_12,RFP_1_plate_1_shaking,A3,6.224
plate_12,RFP_1_plate_1_shaking,A4,7.348
plate_12,RFP_1_plate_1_shaking,A5,7.554
plate_12,RFP_1_plate_1_shaking,A6,7.351
plate_12,RFP_1_plate_1_shaking,A7,8.395
plate_12,RFP_1_plate_1_shaking,A8,7.262
plate_12,RFP_1_plate_1_shaking,A9,3.59
plate_12,RFP_1_plate_1_shaking,A10,3.141
plate_12,RFP_1_plate_1_shaking,A11,3.388
plate_12,RFP_1_plate_1_shaking,A12,3.464
plate_12,RFP_1_plate_1_shaking,B1,23.978
plate_12,RFP_1_plate_1_shaking,B2,10.192
plate_12,RFP_1_plate_1_shaking,B3,6.84
plate_12,RFP_1_plate_1_shaking,B4,7.706
plate_12,RFP_1_plate_1_shaking,B5,7.64
plate_12,RFP_1_plate_1_shaking,B6,7.027
plate_12,RFP_1_plate_1_shaking,B7,7.511
plate_12,RFP_1_plate_1_shaking,B8,7.114
plate_12,RFP_1_plate_1_shaking,B9,3.243
plate_12,RFP_1_plate_1_shaking,B10,2.722
plate_12,RFP_1_plate_1_shaking,B11,2.607
plate_12,RFP_1_plate_1_shaking,B12,2.955
plate_12,RFP_1_plate_1_shaking,C1,25.801
plate_12,RFP_1_plate_1_shaking,C2,8.767
plate_12,RFP_1_plate_1_shaking,C3,6.452
plate_12,RFP_1_plate_1_shaking,C4,6.578
plate_12,RFP_1_plate_1_shaking,C5,7.743
plate_12,RFP_1_plate_1_shaking,C6,7.019
plate_12,RFP_1_plate_1_shaking,C7,7.564
plate_12,RFP_1_plate_1_shaking,C8,6.505
plate_12,RFP_1_plate_1_shaking,C9,6.514
plate_12,RFP_1_plate_1_shaking,C10,3.436
plate_12,RFP_1_plate_1_shaking,C11,3.23
plate_12,RFP_1_plate_1_shaking,C12,3.599
plate_12,RFP_1_plate_1_shaking,D1,24.57
plate_12,RFP_1_plate_1_shaking,D2,8.691
plate_12,RFP_1_plate_1_shaking,D3,6.02
plate_12,RFP_1_plate_1_shaking,D4,7.362
plate_12,RFP_1_plate_1_shaking,D5,7.249
plate_12,RFP_1_plate_1_shaking,D6,6.912
plate_12,RFP_1_plate_1_shaking,D7,7.315
plate_12,RFP_1_plate_1_shaking,D8,6.983
plate_12,RFP_1_plate_1_shaking,D9,6.548
plate_12,RFP_1_plate_1_shaking,D10,3.202
plate_12,RFP_1_plate_1_shaking,D11,3.566
plate_12,RFP_1_plate_1_shaking,D12,3.38
plate_12,RFP_1_plate_1_shaking,E1,23.992
plate_12,RFP_1_plate_1_shaking,E2,8.49
plate_12,RFP_1_plate_1_shaking,E3,6.231
plate_12,RFP_1_plate_1_shaking,E4,7.498
plate_12,RFP_1_plate_1_shaking,E5,7.326
plate_12,RFP_1_plate_1_shaking,E6,7.222
plate_12,RFP_1_plate_1_shaking,E7,7.091
plate_12,RFP_1_plate_1_shaking,E8,6.173
plate_12,RFP_1_plate_1_shaking,E9,6.983
plate_12,RFP_1_plate_1_shaking,E10,3.61
plate_12,RFP_1_plate_1_shaking,E11,3.322
plate_12,RFP_1_plate_1_shaking,E12,3.847
plate_12,RFP_1_plate_1_shaking,F1,24.701
plate_12,RFP_1_plate_1_shaking,F2,9.824
plate_12,RFP_1_plate_1_shaking,F3,6.384
plate_12,RFP_1_plate_1_shaking,F4,7.125
plate_12,RFP_1_plate_1_shaking,F5,6.691
plate_12,RFP_1_plate_1_shaking,F6,7.846
plate_12,RFP_1_plate_1_shaking,F7,7.275
plate_12,RFP_1_plate_1_shaking,F8,6.816
plate_12,RFP_1_plate_1_shaking,F9,3.826
plate_12,RFP_1_plate_1_shaking,F10,5.729
plate_12,RFP_1_plate_1_shaking,F11,3.359
plate_12,RFP_1_plate_1_shaking,F12,3.948
plate_12,RFP_1_plate_1_shaking,G1,22.993
plate_12,RFP_1_plate_1_shaking,G2,9.927
plate_12,RFP_1_plate_1_shaking,G3,7.166
plate_12,RFP_1_plate_1_shaking,G4,6.969
plate_12,RFP_1_plate_1_shaking,G5,7.484
plate_12,RFP_1_plate_1_shaking,G6,7.542
plate_12,RFP_1_plate_1_shaking,G7,7.416
plate_12,RFP_1_plate_1_shaking,G8,6.85
plate_12,RFP_1_plate_1_shaking,G9,6.218
plate_12,RFP_1_plate_1_shaking,G10,3.196
plate_12,RFP_1_plate_1_shaking,G11,3.27
plate_12,RFP_1_plate_1_shaking,G12,3.82
plate_12,RFP_1_plate_1_shaking,H1,25.542
plate_12,RFP_1_plate_1_shaking,H2,10.995
plate_12,RFP_1_plate_1_shaking,H3,6.596
plate_12,RFP_1_plate_1_shaking,H4,6.779
plate_12,RFP_1_plate_1_shaking,H5,7.757
plate_12,RFP_1_plate_1_shaking,H6,7.557
plate_12,RFP_1_plate_1_shaking,H7,7.892
plate_12,RFP_1_plate_1_shaking,H8,7.566
plate_12,RFP_1_plate_1_shaking,H9,3.051
plate_12,RFP_1_plate_1_shaking,H10,2.835
plate_12,RFP_1_plate_1_shaking,H11,3.013
plate_12,RFP_1_plate_1_shaking,H12,3.332
plate_13,RFP_2_plate_1,A1,22.919
plate_13,RFP_2_plate_1,A2,10.38
plate_13,RFP_2_plate_1,A3,7.304
plate_13,RFP_2_plate_1,A4,7.985
plate_13,RFP_2_plate_1,A5,8.906
plate_13,RFP_2_plate_1,A6,7.779
plate_13,RFP_2_plate_1,A7,7.696
plate_13,RFP_2_plate_1,A8,7.626
plate_13,RFP_2_plate_1,A9,3.451
plate_13,RFP_2_plate_1,A10,2.805
plate_13,RFP_2_plate_1,A11,3.07
plate_13,RFP_2_plate_1,A12,2.96
plate_13,RFP_2_plate_1,B1,19.232
plate_13,RFP_2_plate_1,B2,9.114
plate_13,RFP_2_plate_1,B3,6.89
plate_13,RFP_2_plate_1,B4,7.419
plate_13,RFP_2_plate_1,B5,7.349
plate_13,RFP_2_plate_1,B6,7.881
plate_13,RFP_2_plate_1,B7,6.695
plate_13,RFP_2_plate_1,B8,7.492
plate_13,RFP_2_plate_1,B9,3.394
plate_13,RFP_2_plate_1,B10,3.356
plate_13,RFP_2_plate_1,B11,3.139
plate_13,RFP_2_plate_1,B12,3.147
plate_13,RFP_2_plate_1,C1,22.396
plate_13,RFP_2_plate_1,C2,9.047
plate_13,RFP_2_plate_1,C3,6.612
plate_13,RFP_2_plate_1,C4,6.848
plate_13,RFP_2_plate_1,C5,7.756
plate_13,RFP_2_plate_1,C6,8.194
plate_13,RFP_2_plate_1,C7,7.51
plate_13,RFP_2_plate_1,C8,6.75
plate_13,RFP_2_plate_1,C9,4.082
plate_13,RFP_2_plate_1,C10,3.651
plate_13,RFP_2_plate_1,C11,3.371
plate_13,RFP_2_plate_1,C12,3.618
plate_13,RFP_2_plate_1,D1,21.678
plate_13,RFP_2_plate_1,D2,8.446
plate_13,RFP_2_plate_1,D3,6.491
plate_13,RFP_2_plate_1,D4,7.313
plate_13,RFP_2_plate_1,D5,7.237
plate_13,RFP_2_plate_1,D6,7.642
plate_13,RFP_2_plate_1,D7,7.447
plate_13,RFP_2_plate_1,D8,6.963
plate_13,RFP_2_plate_1,D9,3.214
plate_13,RFP_2_plate_1,D10,3.286
plate_13,RFP_2_plate_1,D11,3.308
plate_13,RFP_2_plate_1,D12,3.511
plate_13,RFP_2_plate_1,E1,21.123
plate_13,RFP_2_plate_1,E2,11.251
plate_13,RFP_2_plate_1,E3,7.333
plate_13,RFP_2_plate_1,E4,6.655
plate_13,RFP_2_plate_1,E5,8.083
plate_13,RFP_2_plate_1,E6,6.677
plate_13,RFP_2_plate_1,E7,8.659
plate_13,RFP_2_plate_1,E8,3.846
plate_13,RFP_2_plate_1,E9,3.546
plate_13,RFP_2_plate_1,E10,3.317
plate_13,RFP_2_plate_1,E11,3.288
plate_13,RFP_2_plate_1,E12,3.502
plate_13,RFP_2_plate_1,F1,16.893
plate_13,RFP_2_plate_1,F2,7.862
plate_13,RFP_2_plate_1,F3,6.795
plate_13,RFP_2_plate_1,F4,6.547
plate_13,RFP_2_plate_1,F5,8.016
plate_13,RFP_2_plate_1,F6,7.83
plate_13,RFP_2_plate_1,F7,8.269
plate_13,RFP_2_plate_1,F8,7.932
plate_13,RFP_2_plate_1,F9,3.567
plate_13,RFP_2_plate_1,F10,3.406
plate_13,RFP_2_plate_1,F11,3.303
plate_13,RFP_2_plate_1,F12,3.641
plate_13,RFP_2_plate_1,G1,26.9
plate_13,RFP_2_plate_1,G2,11.881
plate_13,RFP_2_plate_1,G3,7.785
plate_13,RFP_2_plate_1,G4,8.705
plate_13,RFP_2_plate_1,G5,8.456
plate_13,RFP_2_plate_1,G6,9.328
plate_13,RFP_2_plate_1,G7,7.18
plate_13,RFP_2_plate_1,G8,7.616
plate_13,RFP_2_plate_1,G9,6.268
plate_13,RFP_2_plate_1,G10,3.35
plate_13,RFP_2_plate_1,G11,3.177
plate_13,RFP_2_plate_1,G12,3.186
plate_13,RFP_2_plate_1,H1,23.985
plate_13,RFP_2_plate_1,H2,12.629
plate_13,RFP_2_plate_1,H3,8.909
plate_13,RFP_2_plate_1,H4,8.543
plate_13,RFP_2_plate_1,H5,8.296
plate_13,RFP_2_plate_1,H6,8.722
plate_13,RFP_2_plate_1,H7,8.111
plate_13,RFP_2_plate_1,H8,8.177
plate_13,RFP_2_plate_1,H9,3.108
plate_13,RFP_2_plate_1,H10,2.806
plate_13,RFP_2_plate_1,H11,3
plate_13,RFP_2_plate_1,H12,3.137
plate_14,RFP_3_plate_1,A1,25.273
plate_14,RFP_3_plate_1,A2,12.271
plate_14,RFP_3_plate_1,A3,9.473
plate_14,RFP_3_plate_1,A4,9.057
plate_14,RFP_3_plate_1,A5,8.509
plate_14,RFP_3_plate_1,A6,9.467
plate_14,RFP_3_plate_1,A7,8.847
plate_14,RFP_3_plate_1,A8,8.569
plate_14,RFP_3_plate_1,A9,3.328
plate_14,RFP_3_plate_1,A10,3.212
plate_14,RFP_3_plate_1,A11,3.213
plate_14,RFP_3_plate_1,A12,3.288
plate_14,RFP_3_plate_1,B1,20.516
plate_14,RFP_3_plate_1,B2,11.279
plate_14,RFP_3_plate_1,B3,7.834
plate_14,RFP_3_plate_1,B4,7.302
plate_14,RFP_3_plate_1,B5,8.228
plate_14,RFP_3_plate_1,B6,8.145
plate_14,RFP_3_plate_1,B7,7.963
plate_14,RFP_3_plate_1,B8,8.433
plate_14,RFP_3_plate_1,B9,3.219
plate_14,RFP_3_plate_1,B10,3.422
plate_14,RFP_3_plate_1,B11,3.007
plate_14,RFP_3_plate_1,B12,3.334
plate_14,RFP_3_plate_1,C1,22.316
plate_14,RFP_3_plate_1,C2,10.154
plate_14,RFP_3_plate_1,C3,7.594
plate_14,RFP_3_plate_1,C4,7.93
plate_14,RFP_3_plate_1,C5,8.734
plate_14,RFP_3_plate_1,C6,8.11
plate_14,RFP_3_plate_1,C7,8.381
plate_14,RFP_3_plate_1,C8,7.632
plate_14,RFP_3_plate_1,C9,3.086
plate_14,RFP_3_plate_1,C10,3.401
plate_14,RFP_3_plate_1,C11,3.191
plate_14,RFP_3_plate_1,C12,2.894
plate_14,RFP_3_plate_1,D1,19.827
plate_14,RFP_3_plate_1,D2,10.081
plate_14,RFP_3_plate_1,D3,7.73
plate_14,RFP_3_plate_1,D4,7.64
plate_14,RFP_3_plate_1,D5,8.27
plate_14,RFP_3_plate_1,D6,7.074
plate_14,RFP_3_plate_1,D7,7.098
plate_14,RFP_3_plate_1,D8,6.78
plate_14,RFP_3_plate_1,D9,6.884
plate_14,RFP_3_plate_1,D10,3.054
plate_14,RFP_3_plate_1,D11,3.226
plate_14,RFP_3_plate_1,D12,3.37
plate_14,RFP_3_plate_1,E1,21.338
plate_14,RFP_3_plate_1,E2,13.759
plate_14,RFP_3_plate_1,E3,7.361
plate_14,RFP_3_plate_1,E4,7.598
plate_14,RFP_3_plate_1,E5,7.87
plate_14,RFP_3_plate_1,E6,7.963
plate_14,RFP_3_plate_1,E7,7.567
plate_14,RFP_3_plate_1,E8,6.774
plate_14,RFP_3_plate_1,E9,7.361
plate_14,RFP_3_plate_1,E10,7.094
plate_14,RFP_3_plate_1,E11,3.184
plate_14,RFP_3_plate_1,E12,3.117
plate_14,RFP_3_plate_1,F1,23.479
plate_14,RFP_3_plate_1,F2,12.224
plate_14,RFP_3_plate_1,F3,7.465
plate_14,RFP_3_plate_1,F4,7.833
plate_14,RFP_3_plate_1,F5,8.448
plate_14,RFP_3_plate_1,F6,7.096
plate_14,RFP_3_plate_1,F7,7.118
plate_14,RFP_3_plate_1,F8,7.165
plate_14,RFP_3_plate_1,F9,3.158
plate_14,RFP_3_plate_1,F10,3.587
plate_14,RFP_3_plate_1,F11,2.97
plate_14,RFP_3_plate_1,F12,3.842
plate_14,RFP_3_plate_1,G1,22.841
plate_14,RFP_3_plate_1,G2,10.708
plate_14,RFP_3_plate_1,G3,7.485
plate_14,RFP_3_plate_1,G4,8.615
plate_14,RFP_3_plate_1,G5,8.733
plate_14,RFP_3_plate_1,G6,8.423
plate_14,RFP_3_plate_1,G7,8.128
plate_14,RFP_3_plate_1,G8,7.185
plate_14,RFP_3_plate_1,G9,3.547
plate_14,RFP_3_plate_1,G10,3.399
plate_14,RFP_3_plate_1,G11,4
plate_14,RFP_3_plate_1,G12,3.401
plate_14,RFP_3_plate_1,H1,16.417
plate_14,RFP_3_plate_1,H2,18.024
plate_14,RFP_3_plate_1,H3,7.868
plate_14,RFP_3_plate_1,H4,8.712
plate_14,RFP_3_plate_1,H5,8.369
plate_14,RFP_3_plate_1,H6,8.493
plate_14,RFP_3_plate_1,H7,9.21
plate_14,RFP_3_plate_1,H8,8.026
plate_14,RFP_3_plate_1,H9,7.651
plate_14,RFP_3_plate_1,H10,3.361
plate_14,RFP_3_plate_1,H11,3.409
plate_14,RFP_3_plate_1,H12,3.188
plate_15,RFP_1_plate_1_shaking,A1,26.371
plate_15,RFP_1_plate_1_shaking,A2,11.798
plate_15,RFP_1_plate_1_shaking,A3,31.776
plate_15,RFP_1_plate_1_shaking,A4,53.123
plate_15,RFP_1_plate_1_shaking,A5,43.901
plate_15,RFP_1_plate_1_shaking,A6,11.418
plate_15,RFP_1_plate_1_shaking,A7,360.765
plate_15,RFP_1_plate_1_shaking,A8,2.946
plate_15,RFP_1_plate_1_shaking,A9,3.548
plate_15,RFP_1_plate_1_shaking,A10,2.932
plate_15,RFP_1_plate_1_shaking,A11,3.227
plate_15,RFP_1_plate_1_shaking,A12,3.145
plate_15,RFP_1_plate_1_shaking,B1,26.418
plate_15,RFP_1_plate_1_shaking,B2,10.203
plate_15,RFP_1_plate_1_shaking,B3,27.682
plate_15,RFP_1_plate_1_shaking,B4,53.894
plate_15,RFP_1_plate_1_shaking,B5,38.393
plate_15,RFP_1_plate_1_shaking,B6,414.898
plate_15,RFP_1_plate_1_shaking,B7,350.066
plate_15,RFP_1_plate_1_shaking,B8,3.864
plate_15,RFP_1_plate_1_shaking,B9,251.259
plate_15,RFP_1_plate_1_shaking,B10,3.579
plate_15,RFP_1_plate_1_shaking,B11,3.149
plate_15,RFP_1_plate_1_shaking,B12,2.876
plate_15,RFP_1_plate_1_shaking,C1,26.793
plate_15,RFP_1_plate_1_shaking,C2,10.203
plate_15,RFP_1_plate_1_shaking,C3,32.992
plate_15,RFP_1_plate_1_shaking,C4,53.656
plate_15,RFP_1_plate_1_shaking,C5,22.139
plate_15,RFP_1_plate_1_shaking,C6,12.952
plate_15,RFP_1_plate_1_shaking,C7,4.14
plate_15,RFP_1_plate_1_shaking,C8,3.415
plate_15,RFP_1_plate_1_shaking,C9,3.048
plate_15,RFP_1_plate_1_shaking,C10,3.094
plate_15,RFP_1_plate_1_shaking,C11,3.376
plate_15,RFP_1_plate_1_shaking,C12,3.727
plate_15,RFP_1_plate_1_shaking,D1,22.476
plate_15,RFP_1_plate_1_shaking,D2,10.537
plate_15,RFP_1_plate_1_shaking,D3,27.491
plate_15,RFP_1_plate_1_shaking,D4,50.308
plate_15,RFP_1_plate_1_shaking,D5,40.469
plate_15,RFP_1_plate_1_shaking,D6,7.77
plate_15,RFP_1_plate_1_shaking,D7,354.339
plate_15,RFP_1_plate_1_shaking,D8,2.502
plate_15,RFP_1_plate_1_shaking,D9,3.13
plate_15,RFP_1_plate_1_shaking,D10,2.952
plate_15,RFP_1_plate_1_shaking,D11,3.467
plate_15,RFP_1_plate_1_shaking,D12,3.327
plate_15,RFP_1_plate_1_shaking,E1,23.359
plate_15,RFP_1_plate_1_shaking,E2,10.861
plate_15,RFP_1_plate_1_shaking,E3,26.569
plate_15,RFP_1_plate_1_shaking,E4,53.067
plate_15,RFP_1_plate_1_shaking,E5,72.85
plate_15,RFP_1_plate_1_shaking,E6,5.783
plate_15,RFP_1_plate_1_shaking,E7,328.262
plate_15,RFP_1_plate_1_shaking,E8,302.794
plate_15,RFP_1_plate_1_shaking,E9,2.945
plate_15,RFP_1_plate_1_shaking,E10,3.904
plate_15,RFP_1_plate_1_shaking,E11,3.421
plate_15,RFP_1_plate_1_shaking,E12,3.467
plate_15,RFP_1_plate_1_shaking,F1,23.306
plate_15,RFP_1_plate_1_shaking,F2,13.638
plate_15,RFP_1_plate_1_shaking,F3,28.704
plate_15,RFP_1_plate_1_shaking,F4,67.866
plate_15,RFP_1_plate_1_shaking,F5,103.13
plate_15,RFP_1_plate_1_shaking,F6,447.237
plate_15,RFP_1_plate_1_shaking,F7,342.751
plate_15,RFP_1_plate_1_shaking,F8,334.659
plate_15,RFP_1_plate_1_shaking,F9,3.621
plate_15,RFP_1_plate_1_shaking,F10,3.45
plate_15,RFP_1_plate_1_shaking,F11,3.236
plate_15,RFP_1_plate_1_shaking,F12,3.439
plate_15,RFP_1_plate_1_shaking,G1,26.662
plate_15,RFP_1_plate_1_shaking,G2,12.776
plate_15,RFP_1_plate_1_shaking,G3,27.692
plate_15,RFP_1_plate_1_shaking,G4,69.154
plate_15,RFP_1_plate_1_shaking,G5,55.422
plate_15,RFP_1_plate_1_shaking,G6,447.387
plate_15,RFP_1_plate_1_shaking,G7,336.301
plate_15,RFP_1_plate_1_shaking,G8,3.445
plate_15,RFP_1_plate_1_shaking,G9,2.924
plate_15,RFP_1_plate_1_shaking,G10,3.217
plate_15,RFP_1_plate_1_shaking,G11,3.224
plate_15,RFP_1_plate_1_shaking,G12,3.857
plate_15,RFP_1_plate_1_shaking,H1,16.512
plate_15,RFP_1_plate_1_shaking,H2,17.023
plate_15,RFP_1_plate_1_shaking,H3,6.859
plate_15,RFP_1_plate_1_shaking,H4,72.875
plate_15,RFP_1_plate_1_shaking,H5,37.419
plate_15,RFP_1_plate_1_shaking,H6,480.879
plate_15,RFP_1_plate_1_shaking,H7,348.379
plate_15,RFP_1_plate_1_shaking,H8,307.496
plate_15,RFP_1_plate_1_shaking,H9,3.007
plate_15,RFP_1_plate_1_shaking,H10,3.013
plate_15,RFP_1_plate_1_shaking,H11,3.171
plate_15,RFP_1_plate_1_shaking,H12,3.704
plate_16,RFP_2_plate_1,A1,14.676
plate_16,RFP_2_plate_1,A2,46.454
plate_16,RFP_2_plate_1,A3,638.095
plate_16,RFP_2_plate_1,A4,406.291
plate_16,RFP_2_plate_1,A5,430.056
plate_16,RFP_2_plate_1,A6,501.736
plate_16,RFP_2_plate_1,A7,397.091
plate_16,RFP_2_plate_1,A8,275.579
plate_16,RFP_2_plate_1,A9,273.863
plate_16,RFP_2_plate_1,A10,2.518
plate_16,RFP_2_plate_1,A11,3.405
plate_16,RFP_2_plate_1,A12,3.198
plate_16,RFP_2_plate_1,B1,12.21
plate_16,RFP_2_plate_1,B2,37.912
plate_16,RFP_2_plate_1,B3,517.366
plate_16,RFP_2_plate_1,B4,347.027
plate_16,RFP_2_plate_1,B5,431.319
plate_16,RFP_2_plate_1,B6,429.054
plate_16,RFP_2_plate_1,B7,323.071
plate_16,RFP_2_plate_1,B8,291.747
plate_16,RFP_2_plate_1,B9,2.679
plate_16,RFP_2_plate_1,B10,3.683
plate_16,RFP_2_plate_1,B11,2.956
plate_16,RFP_2_plate_1,B12,3.379
plate_16,RFP_2_plate_1,C1,20.143
plate_16,RFP_2_plate_1,C2,45.278
plate_16,RFP_2_plate_1,C3,501.298
plate_16,RFP_2_plate_1,C4,351.364
plate_16,RFP_2_plate_1,C5,392.504
plate_16,RFP_2_plate_1,C6,416.937
plate_16,RFP_2_plate_1,C7,363.197
plate_16,RFP_2_plate_1,C8,3.229
plate_16,RFP_2_plate_1,C9,3.172
plate_16,RFP_2_plate_1,C10,3.136
plate_16,RFP_2_plate_1,C11,2.831
plate_16,RFP_2_plate_1,C12,3.464
plate_16,RFP_2_plate_1,D1,16.242
plate_16,RFP_2_plate_1,D2,35.316
plate_16,RFP_2_plate_1,D3,405.761
plate_16,RFP_2_plate_1,D4,343.869
plate_16,RFP_2_plate_1,D5,397.962
plate_16,RFP_2_plate_1,D6,411.778
plate_16,RFP_2_plate_1,D7,309.562
plate_16,RFP_2_plate_1,D8,3.301
plate_16,RFP_2_plate_1,D9,3.254
plate_16,RFP_2_plate_1,D10,2.878
plate_16,RFP_2_plate_1,D11,3.528
plate_16,RFP_2_plate_1,D12,3.203
plate_16,RFP_2_plate_1,E1,9.269
plate_16,RFP_2_plate_1,E2,11.009
plate_16,RFP_2_plate_1,E3,471.673
plate_16,RFP_2_plate_1,E4,352.522
plate_16,RFP_2_plate_1,E5,391.586
plate_16,RFP_2_plate_1,E6,412.518
plate_16,RFP_2_plate_1,E7,340.003
plate_16,RFP_2_plate_1,E8,283.001
plate_16,RFP_2_plate_1,E9,3.517
plate_16,RFP_2_plate_1,E10,2.698
plate_16,RFP_2_plate_1,E11,3.702
plate_16,RFP_2_plate_1,E12,3.044
plate_16,RFP_2_plate_1,F1,18.234
plate_16,RFP_2_plate_1,F2,61.977
plate_16,RFP_2_plate_1,F3,388.738
plate_16,RFP_2_plate_1,F4,351.532
plate_16,RFP_2_plate_1,F5,400.344
plate_16,RFP_2_plate_1,F6,438.101
plate_16,RFP_2_plate_1,F7,325.484
plate_16,RFP_2_plate_1,F8,3.524
plate_16,RFP_2_plate_1,F9,3.517
plate_16,RFP_2_plate_1,F10,3.253
plate_16,RFP_2_plate_1,F11,3.063
plate_16,RFP_2_plate_1,F12,3.465
plate_16,RFP_2_plate_1,G1,18.833
plate_16,RFP_2_plate_1,G2,63.873
plate_16,RFP_2_plate_1,G3,142.529
plate_16,RFP_2_plate_1,G4,374.827
plate_16,RFP_2_plate_1,G5,394.604
plate_16,RFP_2_plate_1,G6,421.62
plate_16,RFP_2_plate_1,G7,393.468
plate_16,RFP_2_plate_1,G8,272.862
plate_16,RFP_2_plate_1,G9,3.12
plate_16,RFP_2_plate_1,G10,3.29
plate_16,RFP_2_plate_1,G11,2.99
plate_16,RFP_2_plate_1,G12,3.37
plate_16,RFP_2_plate_1,H1,23.199
plate_16,RFP_2_plate_1,H2,53.453
plate_16,RFP_2_plate_1,H3,9.998
plate_16,RFP_2_plate_1,H4,413.053
plate_16,RFP_2_plate_1,H5,14.929
plate_16,RFP_2_plate_1,H6,433.725
plate_16,RFP_2_plate_1,H7,361.249
plate_16,RFP_2_plate_1,H8,3.423
plate_16,RFP_2_plate_1,H9,2.808
plate_16,RFP_2_plate_1,H10,3.278
plate_16,RFP_2_plate_1,H11,3.085
plate_16,RFP_2_plate_1,H12,2.844
plate_17,RFP_3_plate_1,A1,12.996
plate_17,RFP_3_plate_1,A2,16.873
plate_17,RFP_3_plate_1,A3,219.555
plate_17,RFP_3_plate_1,A4,324.641
plate_17,RFP_3_plate_1,A5,355.691
plate_17,RFP_3_plate_1,A6,344.584
plate_17,RFP_3_plate_1,A7,229.051
plate_17,RFP_3_plate_1,A8,3.167
plate_17,RFP_3_plate_1,A9,3.035
plate_17,RFP_3_plate_1,A10,3.137
plate_17,RFP_3_plate_1,A11,3.552
plate_17,RFP_3_plate_1,A12,3.538
plate_17,RFP_3_plate_1,B1,23.816
plate_17,RFP_3_plate_1,B2,90.092
plate_17,RFP_3_plate_1,B3,154.554
plate_17,RFP_3_plate_1,B4,283.798
plate_17,RFP_3_plate_1,B5,353.563
plate_17,RFP_3_plate_1,B6,391.381
plate_17,RFP_3_plate_1,B7,335.979
plate_17,RFP_3_plate_1,B8,2.825
plate_17,RFP_3_plate_1,B9,2.951
plate_17,RFP_3_plate_1,B10,3.191
plate_17,RFP_3_plate_1,B11,2.811
plate_17,RFP_3_plate_1,B12,3.486
plate_17,RFP_3_plate_1,C1,26.037
plate_17,RFP_3_plate_1,C2,73.991
plate_17,RFP_3_plate_1,C3,189.795
plate_17,RFP_3_plate_1,C4,288.083
plate_17,RFP_3_plate_1,C5,341.669
plate_17,RFP_3_plate_1,C6,386.967
plate_17,RFP_3_plate_1,C7,277.795
plate_17,RFP_3_plate_1,C8,3.543
plate_17,RFP_3_plate_1,C9,3.05
plate_17,RFP_3_plate_1,C10,3.251
plate_17,RFP_3_plate_1,C11,2.935
plate_17,RFP_3_plate_1,C12,3.333
plate_17,RFP_3_plate_1,D1,24.518
plate_17,RFP_3_plate_1,D2,45.17
plate_17,RFP_3_plate_1,D3,148.468
plate_17,RFP_3_plate_1,D4,291.884
plate_17,RFP_3_plate_1,D5,345.718
plate_17,RFP_3_plate_1,D6,394.754
plate_17,RFP_3_plate_1,D7,299.934
plate_17,RFP_3_plate_1,D8,3.216
plate_17,RFP_3_plate_1,D9,3.316
plate_17,RFP_3_plate_1,D10,3.566
plate_17,RFP_3_plate_1,D11,3.271
plate_17,RFP_3_plate_1,D12,3.212
plate_17,RFP_3_plate_1,E1,24.79
plate_17,RFP_3_plate_1,E2,70.452
plate_17,RFP_3_plate_1,E3,152.132
plate_17,RFP_3_plate_1,E4,305.875
plate_17,RFP_3_plate_1,E5,346.094
plate_17,RFP_3_plate_1,E6,392.631
plate_17,RFP_3_plate_1,E7,254.493
plate_17,RFP_3_plate_1,E8,257.933
plate_17,RFP_3_plate_1,E9,3.527
plate_17,RFP_3_plate_1,E10,3.802
plate_17,RFP_3_plate_1,E11,3.122
plate_17,RFP_3_plate_1,E12,3.309
plate_17,RFP_3_plate_1,F1,23.48
plate_17,RFP_3_plate_1,F2,102.334
plate_17,RFP_3_plate_1,F3,72.589
plate_17,RFP_3_plate_1,F4,105.085
plate_17,RFP_3_plate_1,F5,341.797
plate_17,RFP_3_plate_1,F6,405.631
plate_17,RFP_3_plate_1,F7,300.626
plate_17,RFP_3_plate_1,F8,3.584
plate_17,RFP_3_plate_1,F9,4.027
plate_17,RFP_3_plate_1,F10,4.102
plate_17,RFP_3_plate_1,F11,3.269
plate_17,RFP_3_plate_1,F12,2.72
plate_17,RFP_3_plate_1,G1,18.498
plate_17,RFP_3_plate_1,G2,98.545
plate_17,RFP_3_plate_1,G3,172.571
plate_17,RFP_3_plate_1,G4,326.61
plate_17,RFP_3_plate_1,G5,355.26
plate_17,RFP_3_plate_1,G6,418.303
plate_17,RFP_3_plate_1,G7,276.432
plate_17,RFP_3_plate_1,G8,2.735
plate_17,RFP_3_plate_1,G9,2.761
plate_17,RFP_3_plate_1,G10,3.679
plate_17,RFP_3_plate_1,G11,2.88
plate_17,RFP_3_plate_1,G12,3.127
plate_17,RFP_3_plate_1,H1,24.335
plate_17,RFP_3_plate_1,H2,11.489
plate_17,RFP_3_plate_1,H3,203.416
plate_17,RFP_3_plate_1,H4,337.239
plate_17,RFP_3_plate_1,H5,367.88
